condition_id,method,bit_width,seed,dataset,metric_scope,sequence_length,normalized_key_mse,original_key_mse,original_key_relative_mse,mean_key_cosine,worst_head_normalized_mse,worst_layer,worst_head,vectors_per_head,attention_logit_mse,attention_logit_bias,attention_logit_error_variance,attention_probability_kl,attention_output_mse,worst_attention_kl,worst_attention_layer
identity_b3_snone,identity,3,,wikitext,reconstruction,1024,0.000955846163805063,0.5343573011996341,0.12614053230828107,0.940695041033905,0.0028885205974802375,29,6,1024,,,,,,,
identity_b3_snone,identity,3,,wikitext,attention,128,,,,,,,,,4.614165565302206,1.7308304069578186,1.6183916676524377,0.9364331499673426,0.01585801297198941,1.7375736236572266,28
identity_b3_snone,identity,3,,wikitext,attention,256,,,,,,,,,5.059385955565634,1.8464331204789157,1.6500706871641282,1.0035618500551209,0.015214618689327608,1.8278453350067139,28
identity_b3_snone,identity,3,,wikitext,attention,512,,,,,,,,,5.872613562942713,2.0053713767849213,1.8510992041144627,1.082922204514034,0.014816907102940036,1.944488286972046,28
identity_b3_snone,identity,3,,wikitext,attention,1024,,,,,,,,,6.460896116117151,2.1133149749476736,1.9947959327790654,1.1343392444541678,0.014142735581046395,2.041959285736084,28
identity_b3_snone,identity,3,,tinystories,reconstruction,1024,0.0010065203151441438,0.6035542611425626,0.13301905170780132,0.9378027391503565,0.0029158583492971957,29,6,1024,,,,,,,
identity_b3_snone,identity,3,,tinystories,attention,128,,,,,,,,,4.3356369299482,1.6150180484897407,1.7273536330005896,0.8305580856977031,0.013771548822248292,1.5935457944869995,28
identity_b3_snone,identity,3,,tinystories,attention,256,,,,,,,,,5.309898423313631,1.842661412773429,1.914497341189461,0.974170803965535,0.014001142993464555,1.8707596063613892,28
identity_b3_snone,identity,3,,tinystories,attention,512,,,,,,,,,5.96933812611749,1.987112047379477,2.0207238372768335,1.0484993469435722,0.013898034206164311,2.0249810218811035,28
identity_b3_snone,identity,3,,tinystories,attention,1024,,,,,,,,,6.814864643841255,2.1578278802080852,2.1586434832379364,1.1197376153431833,0.01390515053526542,2.1513752937316895,28
random_b3_s17,random,3,17,wikitext,reconstruction,1024,0.0002647527622485768,0.14370331584723317,0.03392264448289613,0.983137558796443,0.00038655738899251446,8,5,1024,,,,,,,
random_b3_s17,random,3,17,wikitext,attention,128,,,,,,,,,0.19295336825903073,0.13640149301567742,0.17434800096212483,0.02209803374717012,0.00027432791011960944,0.03754669800400734,12
random_b3_s17,random,3,17,wikitext,attention,256,,,,,,,,,0.21965981874948345,0.16350822052139252,0.19292488057141113,0.02705358387902379,0.0003175781527318122,0.04674146696925163,12
random_b3_s17,random,3,17,wikitext,attention,512,,,,,,,,,0.25303204993755496,0.18979308107907777,0.21701063631206557,0.03339691163273528,0.00036969797689323514,0.05812983959913254,12
random_b3_s17,random,3,17,wikitext,attention,1024,,,,,,,,,0.28314518788965737,0.21080536284097812,0.23870628688714093,0.03908658161526546,0.00039817078913984005,0.06603454053401947,12
random_b3_s17,random,3,17,tinystories,reconstruction,1024,0.0002659092927359552,0.1546128611844324,0.03407557116347691,0.9830657654674724,0.00041056578629650176,8,5,1024,,,,,,,
random_b3_s17,random,3,17,tinystories,attention,128,,,,,,,,,0.1930577417676763,0.138995651126832,0.1737379507355043,0.024663231190061197,0.00031112810748368247,0.04251105338335037,12
random_b3_s17,random,3,17,tinystories,attention,256,,,,,,,,,0.2321884358439464,0.15702268721876442,0.20753231154254448,0.032853761076694354,0.0003557502233775267,0.05951574444770813,12
random_b3_s17,random,3,17,tinystories,attention,512,,,,,,,,,0.2659548769685028,0.1868774515611154,0.23103169506652577,0.038265133916866034,0.00038971453548697355,0.06828147917985916,12
random_b3_s17,random,3,17,tinystories,attention,1024,,,,,,,,,0.3010467008265053,0.21612919516679718,0.2543348718230578,0.04274204408284277,0.0004197121793652059,0.0748208612203598,12
learned_b3_s17,learned,3,17,wikitext,reconstruction,1024,0.00022726672980155627,0.12372658811909787,0.029206932610432786,0.9856115365982987,0.0002425082420813851,13,4,1024,,,,,,,
learned_b3_s17,learned,3,17,wikitext,attention,128,,,,,,,,,0.14834682285323625,0.06375072370896968,0.14428266807981885,0.01817734629730694,0.00023967450262318835,0.0328577496111393,31
learned_b3_s17,learned,3,17,wikitext,attention,256,,,,,,,,,0.1646166485571212,0.07273340059973386,0.15932650099431983,0.02242604791535996,0.00027385003332369706,0.03792759031057358,12
learned_b3_s17,learned,3,17,wikitext,attention,512,,,,,,,,,0.18552521911048517,0.08110383748427237,0.1789473866558099,0.027898985339561477,0.00031495631387912226,0.04895413666963577,7
learned_b3_s17,learned,3,17,wikitext,attention,1024,,,,,,,,,0.20360083393934297,0.08581981641490286,0.19623579304985533,0.0322755211382173,0.00032877691432986467,0.05431625247001648,12
learned_b3_s17,learned,3,17,tinystories,reconstruction,1024,0.00022845794990900004,0.1330123202988034,0.029314966111094923,0.9855398030485958,0.0002447507322358433,14,7,1024,,,,,,,
learned_b3_s17,learned,3,17,tinystories,attention,128,,,,,,,,,0.1482382539168809,0.05779649201751679,0.14489781942735,0.020825233455980197,0.0002775977601814361,0.037514276802539825,12
learned_b3_s17,learned,3,17,tinystories,attention,256,,,,,,,,,0.1777189997847442,0.06318831081404297,0.1737262371612121,0.0275947209156584,0.00030797083513789403,0.05126914381980896,12
learned_b3_s17,learned,3,17,tinystories,attention,512,,,,,,,,,0.1965527850517288,0.07370130293666735,0.1911209029971664,0.032143608143087476,0.00032483571915520315,0.058894213289022446,12
learned_b3_s17,learned,3,17,tinystories,attention,1024,,,,,,,,,0.2158405192305402,0.08397937635096107,0.20878798357824385,0.03597403154708445,0.00035271287188720635,0.06499586999416351,12
random_b3_s29,random,3,29,wikitext,reconstruction,1024,0.0002648337879946894,0.14353989419760182,0.03388406712308666,0.9831287242122926,0.0004039114646730013,0,7,1024,,,,,,,
random_b3_s29,random,3,29,wikitext,attention,128,,,,,,,,,0.18886805412381194,0.12649399342462997,0.17286732375130162,0.0221843185427133,0.0002761875773984457,0.041807349771261215,0
