condition_id,method,bit_width,seed,dataset,layer,head,normalized_key_mse,original_key_mse,original_key_relative_mse
identity_b2_snone,identity,2,,wikitext,17,1,0.0021477643749676645,1.2991313636302948,0.2741872639570362
identity_b2_snone,identity,2,,wikitext,17,2,0.0017187478952109814,0.6701191961765289,0.220250718745826
identity_b2_snone,identity,2,,wikitext,17,3,0.0018609028193168342,0.9494406282901764,0.23801890353846558
identity_b2_snone,identity,2,,wikitext,17,4,0.0016493951552547514,0.6117713898420334,0.21035352449550548
identity_b2_snone,identity,2,,wikitext,17,5,0.0018102347676176578,1.0323271304368973,0.230967196186174
identity_b2_snone,identity,2,,wikitext,17,6,0.0019297836406622082,1.0477558076381683,0.24559678728393267
identity_b2_snone,identity,2,,wikitext,17,7,0.0016279602132271975,1.0481806099414825,0.2065724908168873
identity_b2_snone,identity,2,,wikitext,18,0,0.0017176918336190283,0.9813808649778366,0.21820138842909842
identity_b2_snone,identity,2,,wikitext,18,1,0.0018495898693799973,0.9846326410770416,0.23516605488746287
identity_b2_snone,identity,2,,wikitext,18,2,0.0018088289070874453,1.071807399392128,0.22892211429871412
identity_b2_snone,identity,2,,wikitext,18,3,0.0018977154395543039,1.0294774174690247,0.2412021599897038
identity_b2_snone,identity,2,,wikitext,18,4,0.0015778670785948634,0.8544090688228607,0.20159254902433973
identity_b2_snone,identity,2,,wikitext,18,5,0.001774658536305651,0.856127604842186,0.22731551893183985
identity_b2_snone,identity,2,,wikitext,18,6,0.0019771738443523645,1.2469947636127472,0.25350216262805975
identity_b2_snone,identity,2,,wikitext,18,7,0.002222888171672821,1.4274221658706665,0.2826863778617956
identity_b2_snone,identity,2,,wikitext,19,0,0.00168171914992854,0.8091011196374893,0.21588315535377323
identity_b2_snone,identity,2,,wikitext,19,1,0.0016983913956210017,0.7011010348796844,0.21717801855978866
identity_b2_snone,identity,2,,wikitext,19,2,0.002087643078994006,1.4364787638187408,0.26642070698566367
identity_b2_snone,identity,2,,wikitext,19,3,0.001698669628240168,0.7937891483306885,0.21714745878761624
