bit_width,seed,horizon_steps,step,calibration_mse,wikitext_validation_mse,original_scale_validation_mse,relative_improvement,generalization_gap,orthogonality_max_abs
2,17,600,490,0.00041162019987694975,0.0005252615841868646,0.3135187439429501,0.4196881488300972,0.00011364138430991488,3.8151180781209604e-07
2,17,600,500,0.0004111550163266031,0.0005250984336271358,0.31342084783454993,0.41986839845463847,0.0001139434173005327,3.5673250575740667e-07
2,17,600,510,0.00041073250361733926,0.0005248812620166632,0.3132948287120598,0.4201083308294571,0.00011414875839932392,3.34643438515414e-07
2,17,600,520,0.0004103552531571353,0.0005248208890602513,0.3132522104497184,0.4201750311996169,0.00011446563590311598,3.8743239993976886e-07
2,17,600,530,0.000410046935492403,0.000524685014273274,0.31318083033784205,0.42032514640227386,0.00011463807878087096,3.903167643537486e-07
2,17,600,540,0.0004097147182466898,0.0005245749332569716,0.3131128593804533,0.42044676450699014,0.00011486021501028176,3.647447766041978e-07
2,17,600,550,0.0004094185461145372,0.0005243942992603223,0.3130018176525482,0.4206463299276025,0.00011497575314578512,3.6652640011958226e-07
2,17,600,560,0.0004091622022599495,0.0005244020279331352,0.31300821795775846,0.4206377912479005,0.00011523982567318569,3.8138247249186463e-07
2,17,600,570,0.0004089523457686539,0.0005243174260680661,0.31295776309889334,0.4207312598479442,0.00011536508029941217,3.1310806780648903e-07
2,17,600,580,0.0004087909037213677,0.0005243086430919419,0.3129491081217566,0.42074096332767097,0.00011551773937057419,3.1822325308183963e-07
2,17,600,590,0.0004086242693688291,0.0005241962320052806,0.31288283783123916,0.4208651557067756,0.00011557196263645153,3.7230024585444e-07
2,17,600,600,0.0004084770903478585,0.0005241828260444947,0.31287385276982604,0.4208799666850664,0.00011570573569663622,5.089410926029103e-08
2,17,700,0,0.0009060692949702798,0.0009051367521237808,0.5391555637979764,0.0,-9.325428464990182e-07,3.514777158208915e-08
2,17,700,10,0.0006847836652426054,0.0007135731893797015,0.42499300361669157,0.2116404645978647,2.8789524137096123e-05,3.212634489546673e-07
2,17,700,20,0.0006321883728190869,0.000677844818156359,0.4043142852260644,0.25111336318419514,4.565644533727209e-05,2.9871874152043176e-07
2,17,700,30,0.0005969264575433897,0.0006537963551060955,0.39022120774461655,0.2776822357814431,5.6869897562705773e-05,2.951866655553914e-07
2,17,700,40,0.0005706929202098365,0.000635564217642326,0.3794102116407885,0.2978252002793383,6.487129743248943e-05,3.6350329035705897e-07
2,17,700,50,0.0005503308214649394,0.0006201192771797537,0.3702245730246432,0.31488885439163994,6.978845571481429e-05,3.0394946914924503e-07
2,17,700,60,0.0005342747267551573,0.0006074429352658228,0.362679005348582,0.3288937457897491,7.316820851066552e-05,3.6626055632815735e-07
2,17,700,70,0.0005221532469370516,0.0005971896543748301,0.35652556394234125,0.3402216262088514,7.503640743777851e-05,3.128337613400589e-07
2,17,700,80,0.0005116423976350148,0.0005893476763354499,0.3518100385908838,0.34888548614049153,7.770527870043509e-05,3.349300081723072e-07
2,17,700,90,0.0005023486911444053,0.0005812513805203423,0.34693708435224835,0.35783031773208335,7.890268937593703e-05,3.407278544864667e-07
2,17,700,100,0.0004947868964855218,0.0005750440398397672,0.34326898040581,0.36468822143117685,8.025714335424539e-05,3.440180338376564e-07
2,17,700,110,0.0004883659751548919,0.0005701213945759065,0.34032795953226014,0.37012678665605625,8.175541942101461e-05,3.296461319468591e-07
2,17,700,120,0.0004824957034710309,0.0005649301506238658,0.3372119806281262,0.37586210117053176,8.243444715283488e-05,3.301574886815928e-07
2,17,700,130,0.0004773099341957021,0.0005613107328716893,0.3350631749672175,0.3798608535620173,8.40007986759872e-05,3.469348797136007e-07
2,17,700,140,0.00047281687958644625,0.0005575534065851429,0.3328589060638478,0.3840119680513256,8.47365269986966e-05,3.563812540630096e-07
2,17,700,150,0.00046861070164183616,0.0005544456090049721,0.3309479585805093,0.38744547969791243,8.583490736313593e-05,3.241082624505509e-07
2,17,700,160,0.00046484695816317867,0.0005518902182277685,0.32946041464492737,0.3902686893081814,8.704326006458984e-05,2.971491257497405e-07
2,17,700,170,0.0004618125132846984,0.0005494734183653094,0.32797449600457185,0.39293878292308376,8.766090508061097e-05,3.174336034028613e-07
2,17,700,180,0.00045809318734413296,0.000547203139189989,0.3266422790584329,0.3954469996870076,8.910995184585602e-05,3.5229802075598116e-07
2,17,700,190,0.00045527304216186337,0.0005449443654619301,0.3252551690156906,0.3979425051703049,8.967132330006677e-05,3.412031486238476e-07
2,17,700,200,0.0004523478363651634,0.0005431451162127843,0.32418721412796003,0.39993032551339025,9.079727984762087e-05,3.3760620443690215e-07
2,17,700,210,0.0004498827637746672,0.0005415180531418429,0.3232514442725005,0.40172791363156546,9.163528936717569e-05,4.0730661832188986e-07
2,17,700,220,0.00044793496712536296,0.0005398055697902748,0.32220612634864665,0.4036198745397376,9.187060266491187e-05,3.562267900658611e-07
2,17,700,230,0.00044544914743660513,0.000538842442487919,0.32163587421109696,0.4046839428146098,9.339329505131388e-05,3.362052698463458e-07
2,17,700,240,0.0004431078474578243,0.0005374703431915151,0.3208435275273587,0.4061998455698393,9.436249573369082e-05,3.442015568122514e-07
2,17,700,250,0.0004410618110082254,0.0005361389678597561,0.32001865862184786,0.4076707562677367,9.507715685153073e-05,3.5081589355723253e-07
2,17,700,260,0.0004393714865127407,0.0005352592746028506,0.3194712064560008,0.40864264615602314,9.58877880901099e-05,3.692012994216398e-07
2,17,700,270,0.00043735318861592987,0.0005341988015512555,0.31885361676631874,0.4098142625433887,9.684561293532568e-05,3.667943588858691e-07
2,17,700,280,0.00043556454178173,0.0005332873699011031,0.31831602886722976,0.41082121718092146,9.772282811937316e-05,3.768481731114548e-07
2,17,700,290,0.0004336950527665806,0.0005326676087076265,0.31798574699405435,0.41150593271370967,9.897255594104593e-05,4.3302116370380617e-07
2,17,700,300,0.00043200464547510364,0.0005316445491843069,0.31734555596176506,0.4126362144318248,9.963990370920328e-05,3.2026689378295004e-07
2,17,700,310,0.00043046017078651744,0.0005310864894241263,0.3170157332679082,0.41325276188597604,0.00010062631863760885,3.8007715241761275e-07
2,17,700,320,0.0004287718628628312,0.0005303333443702485,0.3165646374964126,0.4140848406322104,0.00010156148150741728,3.4911455759623067e-07
2,17,700,330,0.00042766612738631693,0.000529902726919218,0.316296189894274,0.4145605891310091,0.0001022365995329011,6.190942112294096e-07
2,17,700,340,0.00042616960757335676,0.0005290414689138601,0.3157721507450333,0.4155121116532547,0.0001028718613405033,3.611784337165247e-07
2,17,700,350,0.0004248445497108122,0.0005287815032364307,0.31560939985683945,0.4157993231456832,0.00010393695352561849,4.70303731736621e-07
2,17,700,360,0.0004235360812234745,0.0005282151186971618,0.31530153083076584,0.41642506786098726,0.00010467903747368723,4.849361405767638e-07
2,17,700,370,0.0004224998681046088,0.0005275725616211702,0.3149148762831828,0.41713496840859393,0.00010507269351656134,3.5103078199760773e-07
2,17,700,380,0.0004212428608507679,0.000527250006445712,0.3147029404344721,0.41749132911839976,0.00010600714559494406,3.605702247888587e-07
2,17,700,390,0.00042013415919939234,0.0005269198054183022,0.31451501149967953,0.4178561370069702,0.00010678564621890985,4.042989252273088e-07
2,17,700,400,0.00041922355096701835,0.000526132635405574,0.31404982140611537,0.4187258067125492,0.00010690908443855562,4.492392187138705e-07
2,17,700,410,0.0004181522483470701,0.0005259875882330789,0.31396082991705043,0.418886055616546,0.0001078353398860088,4.440604260969039e-07
2,17,700,420,0.00041714083359245535,0.0005256138390432596,0.31374192846851656,0.41929897575147845,0.0001084730054508043,4.007188714183485e-07
2,17,700,430,0.000416119001373616,0.0005252750823672159,0.31352912501643004,0.41967323596712974,0.00010915608099359986,3.8646655919905015e-07
2,17,700,440,0.0004153139989249155,0.0005250171638149226,0.31338505933126726,0.419958185784589,0.00010970316489000709,4.031331275466954e-07
2,17,700,450,0.0004145957195085259,0.0005247574592512905,0.3132465133730875,0.42024510879707605,0.00011016173974276455,4.329391516399994e-07
2,17,700,460,0.0004137108682016333,0.000524460821111461,0.3130486272930284,0.42057283622515085,0.0001107499529098277,3.429548831590523e-07
2,17,700,470,0.0004129740093965495,0.0005240314749546116,0.3128041071422558,0.42104718019123333,0.00011105746555806206,3.9068109147777363e-07
2,17,700,480,0.0004123212003150911,0.0005238635261317626,0.31269951263857365,0.4212327309629315,0.00011154232581667145,3.7808967934260806e-07
2,17,700,490,0.00041161692787916593,0.0005237143184366744,0.31262522514407465,0.4213975764348871,0.00011209739055750845,3.588718753277931e-07
2,17,700,500,0.00041090544473121327,0.0005235608676272818,0.3125344255595337,0.42156710972257266,0.00011265542289606856,3.5143579490970467e-07
2,17,700,510,0.0004103316060710682,0.0005231990387599694,0.3123292575319283,0.4219668602204542,0.0001128674326889012,4.3266980187528503e-07
2,17,700,520,0.0004097397981439599,0.0005230527956907594,0.31222627684019244,0.4221284303576373,0.00011331299754679947,3.7608991865223373e-07
2,17,700,530,0.0004092639371222617,0.0005228097997935777,0.31208822360804334,0.42239689354467674,0.00011354586267131594,3.3698350465627414e-07
2,17,700,540,0.00040875817111185597,0.0005228047913377054,0.31209172723811207,0.4224024269139279,0.00011404662022584944,3.556292476059042e-07
2,17,700,550,0.00040822400366913314,0.0005225018256584946,0.3119012024371841,0.4227371450418792,0.00011427782198936143,3.4646451996245275e-07
2,17,700,560,0.0004077367384418551,0.0005224501059881703,0.311872538895841,0.422794285214569,0.00011471336754631523,5.610047626447567e-07
2,17,700,570,0.0004073010306946401,0.0005223293945544327,0.31179970983248495,0.42292764786220693,0.00011502836385979265,3.767756990846749e-07
2,17,700,580,0.0004069491586697893,0.0005221961160177813,0.31171921812529035,0.4230748947134023,0.00011524695734799195,4.0794296807256103e-07
2,17,700,590,0.0004066144877441502,0.0005220539567911686,0.3116250396014948,0.4232319529991024,0.0001154394690470184,3.925320426478862e-07
2,17,700,600,0.00040623436625608633,0.0005219605964423835,0.31158234193571843,0.4233350980195273,0.00011572623018629713,3.6333387765097314e-07
2,17,700,610,0.00040591469523221235,0.000521872735683715,0.3115270538346522,0.4234321670629203,0.0001159580404515026,3.828194228283621e-07
2,17,700,620,0.0004056873678273121,0.0005218172666641152,0.31149696185730136,0.42349344953705426,0.00011612989883680314,3.9791590422666445e-07
2,17,700,630,0.00040540820080359197,0.0005217471145613217,0.31145313810884545,0.42357095396125194,0.00011633891375772976,3.435482407443402e-07
2,17,700,640,0.0004051930660793346,0.0005216255917783741,0.3113780676139868,0.42370521299190395,0.0001164325256990395,3.495703397859984e-07
2,17,700,650,0.0004050095265988318,0.0005216377336854094,0.31138683142125956,0.42369179854706246,0.00011662820708657762,3.262065463305319e-07
2,17,700,660,0.0004048261746110171,0.000521557150666041,0.31133521565880073,0.4237808271045476,0.00011673097605502392,3.8964569437638374e-07
2,17,700,670,0.0004046640358268405,0.0005214730642926213,0.3112896802203977,0.42387372618661723,0.00011680902846578078,3.9737245516313635e-07
2,17,700,680,0.00040450560486782194,0.0005215594267138357,0.311345907985924,0.4237783125145817,0.00011705382184601376,4.012806249509282e-07
2,17,700,690,0.00040438215756566365,0.0005215087631391668,0.31131715635274304,0.4238342859070553,0.00011712660557350318,3.54226817655956e-07
2,17,700,700,0.0004042825561789698,0.00052142186439319,0.3112585300241335,0.4239302921136013,0.00011713930821422025,6.219121084782842e-08
2,17,800,0,0.0009060692949702798,0.0009051367521237808,0.5391555637979764,0.0,-9.325428464990182e-07,3.514777158208915e-08
2,17,800,10,0.0006848147083502454,0.0007135434989606892,0.42498213508952176,0.21167326673405304,2.8728790610443866e-05,2.910044081261276e-07
2,17,800,20,0.0006321638864434931,0.0006778487607661532,0.4043173454920179,0.2511090073674802,4.568487432266011e-05,2.991080640946109e-07
2,17,800,30,0.00059690642508059,0.0006538333835699461,0.39025041308104846,0.27764132653346063,5.692695848935614e-05,3.18485916084299e-07
2,17,800,40,0.0005708876205723357,0.0006354267385866308,0.3793528591231734,0.29797708788678834,6.453911801429513e-05,3.282752896183183e-07
2,17,800,50,0.0005505340874520925,0.0006200198223424991,0.37018663487469894,0.3149987326360281,6.948573489040655e-05,3.5022145095098267e-07
2,17,800,60,0.0005344587701330283,0.0006075602643846878,0.3627694106835406,0.3287641199419536,7.310149425165946e-05,2.7906108268638263e-07
2,17,800,70,0.0005218670952658044,0.0005970589352806144,0.3564888527316725,0.3403660453741421,7.519184001480994e-05,3.2103516400816545e-07
2,17,800,80,0.0005112166517502459,0.0005887975396738909,0.3514922928507076,0.3494932801122512,7.758088792364504e-05,2.92689980474492e-07
2,17,800,90,0.0005020856028306042,0.0005810260535490386,0.3468515304657558,0.358079260193844,7.894045071843436e-05,3.326393562819163e-07
2,17,800,100,0.0004944317983834878,0.0005745766396021423,0.34299806234594143,0.3652046077523909,8.01448412186545e-05,4.277441396638437e-07
2,17,800,110,0.000488235187452446,0.0005696879409189393,0.340035256002011,0.3706056686105788,8.145275346649328e-05,3.018765530882206e-07
2,17,800,120,0.0004823185853695122,0.0005644651083649421,0.336891143545472,0.3763758823840693,8.21465229954299e-05,3.026738568667753e-07
2,17,800,130,0.00047740563783094103,0.0005605720007562098,0.33459137154477503,0.3806770088156253,8.31663629252688e-05,3.322992345733411e-07
2,17,800,140,0.0004727556611605621,0.0005570353060750932,0.3324781922447073,0.38458436830889325,8.42796449145311e-05,3.43991435336477e-07
2,17,800,150,0.00046868714193593064,0.0005540348804426998,0.3306357784758802,0.3878992548443846,8.534773850676913e-05,3.380701352195814e-07
2,17,800,160,0.00046500217897005314,0.000551089142627248,0.32889740614427865,0.39115372198268167,8.608696365719481e-05,3.2741881739184464e-07
2,17,800,170,0.00046182653498405557,0.0005489059055800993,0.32756714915467455,0.39356577413063165,8.707937059604376e-05,3.4876979349007797e-07
2,17,800,180,0.00045838941079168194,0.0005461770045585013,0.32598961041912844,0.39658067880132924,8.778759376681933e-05,3.1828156199509294e-07
2,17,800,190,0.00045558623841479573,0.0005444114619894691,0.32490624792717426,0.39853125982114707,8.882522357467337e-05,3.365325726978341e-07
2,17,800,200,0.000452767566837764,0.000542441973365726,0.3237067966210816,0.4007071615499433,8.967440652796199e-05,3.789617932792311e-07
2,17,800,210,0.0004504307598356405,0.0005411266476151866,0.32298120506220585,0.40216034058333594,9.069588777954607e-05,3.3048711722827306e-07
2,17,800,220,0.0004484182399426828,0.0005393907438442369,0.3219005708415352,0.40407817649804895,9.097250390155409e-05,3.329697779719254e-07
2,17,800,230,0.0004462229747765889,0.000538339467158977,0.3212874682412803,0.40523963268993735,9.211649238238806e-05,3.0306795251178187e-07
2,17,800,240,0.00044396227132459387,0.00053726417274369,0.3206593296390565,0.40642762380041203,9.330190141909611e-05,3.1951059131785087e-07
2,17,800,250,0.00044183871327163615,0.000535685702589106,0.3197125859223888,0.408171526200663,9.384698931746982e-05,3.2456193976848624e-07
2,17,800,260,0.00044019698943920105,0.0005346220925588341,0.3190497885161676,0.40934660833910924,9.442510311963304e-05,3.6790043078660517e-07
2,17,800,270,0.00043835979125894653,0.0005337513085041934,0.3185647542550214,0.4103086552923431,9.539151724524686e-05,3.5970765355219925e-07
2,17,800,280,0.00043673308536362754,0.0005328426763799854,0.31799507604227983,0.4113125169984069,9.610959101635785e-05,3.7970663568920315e-07
2,17,800,290,0.00043479980142535624,0.0005320218579036862,0.31751836041439674,0.41221936170930085,9.722205647832993e-05,3.9139502572282936e-07
2,17,800,300,0.00043317806348497356,0.0005311259293474535,0.31696752390507754,0.413209188444466,9.794786586247994e-05,3.392927886425312e-07
2,17,800,310,0.0004317206419859332,0.0005304220653989944,0.316574628745002,0.4139868211577633,9.87014234130612e-05,3.4900017686911866e-07
